Index,Name,Address,Latitude,Longitude
1003,"Crossroads At Park Place, Inc. Houston Texas","3827 Broadway Houston, Texas 77017",29.6866591,-95.2770022
1004,Grace and Joy Transitional Living  Houston ,"6342 Ludington Dr Houston,  77035",29.651388,-95.501878
1005,Lil Audrey's Safe Place  Houston Texas,"2505 Southmore Houston, Texas 77004",29.72045135,-95.3736572
1006,Madge Bush Transitional Living Center Houston Texas,"3410 Drew Street Houston, Texas 77004",29.73171043,-95.3520813
1007,The Open Door Mission Houston Texas,"5803 Harrisburg Blvd. Houston, Texas 77011",29.74046516,-95.3173828
1008,U.S. Veterans Initiative Veterans Seeking Housing Houston Texas,"4640 Main St. #213 Houston, Texas 77002",29.73273468,-95.3843307
1009,Magnificat Houses Houston Texas,"3209 Austin, St. Houston, Texas 77004",29.73899,-95.37373
1010,Salvation Army Houston Family Residence Houston Texas,"1603 McGowen Houston, Texas 77004",29.74228096,-95.3687439
1011,Covenant House Texas Houston Texas,"1111 Lovett Blvd Houston, Texas 77006",29.74329567,-95.3927993
1012,Chimney Rock Center Harris County Protective Services for Children Houston Texas,"6300 Chimney Rock Houston, Texas 77081",29.71208954,-95.477333
1013,Star of Hope - Women & Family Emergency Shelter Houston Texas,"419 Dowling Houston, Texas 77003",29.75399971,-95.3493347
1014,Miryam's Hostel - Loaves and Fishes Houston ,"2009 Congress Street Houston,  77002",29.7570518,-95.3517226
1015,New Hope Housing  Inc. Houston Texas,"320 Hamilton St. Houston, Texas 77002",29.7575016,-95.3532562
1016,Salvation Army Center of Hope Houston Texas,"1717 Congress Houston, Texas 77002",29.7584113,-95.3538665
1017,Doris and Carlos Morris Mens Development Center Houston Texas,"1811 Ruiz Houston, Texas 07705",29.76040459,-95.3517608
1018,Star of Hope - Men's Development Center Houston Texas,"1811 Ruiz St Houston, Texas 77081",29.760544,-95.351485
1019,The Beacon Houston Texas,"1212 Prairie Street Houston, Texas 77002",29.75964355,-95.3600769
1020,Houston Area Women's Center Houston Texas,"1010 Waugh Houston, Texas 77019",29.75710487,-95.3982543
1021,Bay Area Homeless Services Baytown Texas,"3406 Wisconsin Street Baytown, Texas 77520",29.72936821,-95.0082016
1022,Martha's Home Inc. Amarillo Texas,"1204 W. 18th Ave. Amarillo, Texas 79102",35.19573593,-101.851234
1023,City of Refuge (day refuge - sack lunches and clothing) Amarillo Texas,"613 S. Adams Amarillo, Texas 79101",35.20874786,-101.846977
1024,Downtown Women's Center Amarillo Texas,"409 S. Monroe St. Amarillo, Texas 79101",35.21027374,-101.842773
1025,Salvation Army of Amarillo Shelter Amarillo Texas,"400 S. Harrison St. Amarillo, Texas 79101",35.209544,-101.839769
1026,Another Chance House Amarillo Texas,"209 S. Jackson Amarillo, Texas 79101",35.21186066,-101.841339
1027,Guyon Saunders Resource Center - Community Day Room Amarillo Texas,"200 South Tyler St. Amarillo, Texas 79101",35.21165466,-101.837898
1028,Faith City Mission Amarillo Texas,"600 N Tyler St Amarillo, Texas 79107",35.21140671,-101.832191
1029,Family Support Services Amarillo Texas,"7136 West Interstate 40 Suite B Amarillo, Texas 79101",35.18774,-101.9156
1030,Patsy's Place Transitional Home Amarillo Texas,"PO Box 7160 Amarillo, Texas 79114",35.2553588,-101.935778
1031,The Salvation Army Shelter Freeport TX Freeport  Texas,"1618 N. Ave J Freeport , Texas 77541",28.9813904,-95.3702411
1032,"Salvation Army of Freeport, Texas Shelter Freeport Texas","1618 North Avenue J Freeport, Texas 77541",28.9764033,-95.3726825
1033,Parks Youth Ranch Richmond Texas,"11614 FM 361 Richmond, Texas 77469",29.41413,-95.76206
1034,Timon's Ministries Day Resource Center Corpus Christi Texas,"10501 S.P.I.D. Corpus Christi, Texas 78480",27.6944169,-97.2721194
1035,Rustic House Shelter Corpus Christi Corpus Christi ,"919 Leopard St Corpus Christi,  78408",27.7963259,-97.3998861
1036,Search for Truth Ministry Corpus Christi Texas,"709 Waco Street Corpus Christi, Texas 78401",27.79650307,-97.4020538
1037,Mother Teresa Shelter & Transitional Housing For Men Corpus Christi Texas,"513 Sam Rankin St Corpus Christi, Texas 78401",27.79506,-97.40555
1038,Mother Teresa Shelter Corpus Christi Texas,"513 Sam Rankin Avenue Corpus Christi, Texas 78401",27.795084,-97.405599
1039,"Mother Teresa Shelter, Inc. Corpus Christi Texas","513 Sam Rankin Ave. Corpus Christi, Texas 78401",27.795084,-97.4056015
1040,Good Samaritan Rescue Mission Corpus Christi Texas,"210 S. Alameda St. Corpus Christi, Texas 78401",27.78953552,-97.4036712
1041,The Salvation Army Corpus Christi Shelter Corpus Christi Texas,"513 Josephine Street Corpus Christi, Texas 78401",27.79490852,-97.4067153
1042,Red Shield Men's Lodge Corpus Christi Corpus Christi Texas,"501 Josephine Corpus Christi, Texas 78401",27.79435349,-97.4064865
1043,Women's Shelter of South Texas Corpus Christi Texas,"813 Buford St Corpus Christi, Texas 78404",27.78123474,-97.3993072
1044,Corpus Christi Metro Ministries House For Women and Children Corpus Christi Texas,"1919 Leopard Street Corpus Christi, Texas 78408",27.79639626,-97.4116592
1045,Corpus Christi Hope House Corpus Christi Texas,"658 Robinson Corpus Christi, Texas 78404",27.754673,-97.3940963
1046,Daniel's Den Ministries - Emergency Homelessness Response Services Waxahachie Texas,"507 W. Jefferson Waxahachie, Texas 75165",32.38643646,-96.8523407
1047,Austin Resource Center for the Homeless - ARCH Austin Texas,"500 E. 7th Austin, Texas 78701",30.26778412,-97.7376937
1048,Casa Marianella Austin Texas,"821 Gunter Austin, Texas 78702",30.25919342,-97.7015228
1049,Austin Shelter for Women and Children Austin Texas,"4613 Tannehill Ln bldg 3 Austin, Texas 78721",30.282524,-97.668776
1050,Foundation For Homeless Austin Austin Texas,"8505 Cross Park Dr. Suite 120 Austin, Texas 78755",30.3401393,-97.6759802
1051,Hope Alliance Women's Shelter Round Rock Texas,"1011 Gattis School Rd #110 Round Rock, Texas 78664",30.49555969,-97.6666793
1052,"Marshall's My Friend's House, Inc. Marshall Texas","2610 Elysian Fields Ave. Marshall, Texas 75672",32.53065109,-94.3389816
1053,House of Hope For Women Longview Texas,"3011 West Marshall Longview, Texas 75604",32.50702667,-94.7879791
1054,Highway 80 Rescue Mission Longview Texas,"3117 W. Marshall Ave Longview, Texas 75606",32.50709,-94.78923
1055,Hiway 80 Rescue Mission Longview Texas,"3117 W. Marshall Longview, Texas 75604",32.50709,-94.78923
1056,Genesis Center Battered Women's Shelter Kaufman Texas,"2675 North State Highway 34 Kaufman, Texas 75142",32.60830307,-96.2793731
1057,Matagorda County Women's Crisis Center Bay City Texas,"2805 4th St Bay City, Texas 77404",28.980434,-95.956594
1058,Sonrise Shelter Houston Texas,"5609 E Mt Houston Rd Houston, Texas 77093",29.89149,-95.30785
1059,Bonita Street House of Hope Houston Texas,"2605 Parker Road Houston, Texas 77093",29.8600878,-95.3442655
1060,FamilyTime Crisis and Counseling Center Humble Texas,"1203 S Houston Ave Humble, Texas 77347",29.9830931,-95.259674
1061,Family Promise of Lake Houston Humble Texas,"111 South Avenue G Humble, Texas 77338",29.995924,-95.2597427
1062,Salvation Army Emergency Shelter Beaumont TX Beaumont Texas,"2350 Interstate 10 E Beaumont, Texas 77703",30.096116,-94.123612
1063,The How Center Beaumont Texas,"2509 Cable Ave. Beaumont, Texas 77703",30.10297966,-94.1083526
1064,Franklin House Women & Children Facility Beaumont Texas,"5670 Concord Rd. Beaumont, Texas 77708",30.12652779,-94.151123
1065,Port Cities Rescue Mission Port Arthur Texas,"900 6th St Port Arthur, Texas 77640",29.875901,-93.933439
1066,Lazarus Recovery Project for Single Women Port Arthur Texas,"531 Atlanta Port Arthur, Texas 77640",29.87566566,-93.93365479
1067,Armour Outreach Ministries Buna Texas,"3964 FM 1131 RD Buna, Texas 77612",30.4329834,-93.9624023
1068,Live Oak Outreach George West Texas,"3454 US-281 George West, Texas 78022",28.3684,-98.14332467
1069,My Brother's Keeper Homeless Emergency Shelter Waco Texas,"1217 Mary Street Waco, Texas 76701",31.54919,-97.1369
1070,Compassion Ministries of Waco Waco Texas,"1421 Austin Ave. Waco, Texas 76701",31.54945564,-97.1404876
1071,Salvation Army Waco Emergency Shelter Transient Lodge Waco Texas,"4721 W Waco Dr Waco, Texas 76710",31.5229154,-97.178915
1072,Salvation Army's Sally's House Waco Texas,"4721 W Waco Dr Waco, Texas 76710",31.5229154,-97.1789152
1073,Option House Youth Emergency Shelter Belton Texas,"204 N East St Belton, Texas 76513",31.05766678,-97.4625015
1074,Reaching Out Crisis Ministries Temple Texas,"707 South 11th Temple, Texas 76504",31.09080887,-97.34950256
1075,Family Promise of Bell County Temple  Texas,"1018 East Ave A Temple , Texas 76501",31.09250832,-97.3301086
1076,Friends in Crisis Shelter Killeen Texas,"412 E Sprott St Killeen, Texas 76541",31.124607,-97.724293
1077,Jesus Hope and Love Mission Killeen Texas,"818 North Fourth Street Killeen, Texas 76541",31.12554983,-97.7270733
1078,In Triumph For Homeless Teens Florence Texas,"105 BCR 212 Florence, Texas 76527",30.84129524,-97.79362488
1079,Fairweather Family Lodge San Antonio Texas,"6363 De Zavala Road San Antonio, Texas 78228",29.56340767,-98.611436
1080,Youth Alternatives  Inc. San Antonio Texas,"3103 West Avenue San Antonio, Texas 78213",29.48866272,-98.5261535
1081,SAMMinistries Transitional Living and Learning Center San Antonio Texas,"5254 Blanco Road San Antonio, Texas 78216",29.4986032,-98.506853
1082,Family Violence Prevention Services  Inc. San Antonio Texas,"7911 Broadway San Antonio, Texas 78209",29.50574112,-98.4663772
1083,The Childrens Shelter San Antonio Texas,"2939 W. Woodlawn Av. San Antonio, Texas 78228",29.45660973,-98.5515441
1084,Visitation House San Antonio Texas,"945 W. Huisache San Antonio, Texas 78201",29.45593643,-98.5088653
1085,Guadalupe Home San Antonio Texas,"2102 Buena Vista Street San Antonio, Texas 78207",29.42627144,-98.5215606
1086,Haven For Hope San Antonio Texas,"1 Haven for Hope Way San Antonio, Texas 78207",29.43304825,-98.5052337
1087,Salvation Army Family Shelter W. Elmira San Antonio Texas,"519 W Elmira St San Antonio, Texas 78212",29.4345633,-98.498386
1088,San Antonio Rescue Mission San Antonio Texas,"907 E. Quincy San Antonio, Texas 78215",29.43972588,-98.4858627
1089,The Salvation Army Dave Coy Shelter for Men San Antonio Texas,"226 Nolan Street San Antonio, Texas 78202",29.42760086,-98.4804
1090,Catholic Worker House Day Shelter San Antonio Texas,"626 Nolan St San Antonio, Texas 78202",29.42755318,-98.4743423
1091,Strong Foundation Emergency and Transitional Housing San Antonio Texas,"414 N. Hackberry San Antonio, Texas 78202",29.4242878,-98.4728012
1092,Faith Mission and Help Center Brenham Texas,"500 E. Academy Brenham, Texas 77833",30.17132187,-96.3948974
1093,City of Refuge Vinton Louisiana,"5899 Highway 3112 Vinton, Louisiana 6233",30.15094566,-93.652275
1094,Friendship of Women Brownsville Texas,"95 E Price Rd Brownsville, Texas 78521",25.932936,-97.472161
1095,Good Neighbor Settlement House Brownsville Texas,"1254 E Tyler St Brownsville, Texas 78520",25.90591,-97.49151
1096,Ozanam Center Brownsville Brownsville Texas,"656 N Minnesota Ave Brownsville, Texas 78521",25.92368317,-97.4313507
1097,La Posada Providencia San Benito Texas,"30094 Marydale Rd San Benito, Texas 78586",26.1267905,-97.65909367
1098,Open Arms Homeless Shelter Harlingen Texas,"514 S. E Street Harlingen, Texas 78550",26.1905632,-97.6980361
1099,Family Crisis Center  Inc Harlingen Texas,"616 W. Taylor Harlingen, Texas 78550",26.19073677,-97.7127761
1100,New Beginnings Church Brownwood Texas,"1001 Belle Plain St.  Brownwood, Texas 76801",31.72775,-98.986389
1101,Salvation Army Service Center of Brownwood Brownwood Texas,"403 Lakeway Dr Brownwood, Texas 76801",31.73081779,-98.9916763
1102,Emmanuel Lighthouse Mission Bryan Transitional Housing Women Bryan Texas,"408 East 24th Street Bryan, Texas 77803",30.6756382,-96.36904907
1103,Emmanuel Lighthouse Mission College Station Texas,"408 E. 24th Street College Station, Texas 77803",30.6756382,-96.369049
1104,The Bridge Shelter Bryan Texas,"410 South Randolph Avenue Bryan, Texas 77803",30.66914368,-96.3787384
1105,Save Our Streets Ministries For Men Bryan Texas,"1700 Groesbeck Bryan, Texas 77803",30.65601158,-96.3800964
1106,"Twin City Mission, Inc. Bryan Texas","2505 S. College  Bryan, Texas 77801",30.64487839,-96.3620605
1107,Family Promise of Bryan Family Housing Bryan Texas,"1806 Wilde Oak Circle Bryan, Texas 77802",30.64987183,-96.3339614
1108,Southside Community Center Homeless Shelter San Marcos Texas,"518 S. Guadalupe St San Marcos, Texas 78666",29.87529373,-97.9402999
1109,Cove House Emergency Homeless Shelter Copperas Cove Texas,"108 E Halstead Avenue Copperas Cove, Texas 76522",31.12868309,-97.897911
1110,The Salvation Army Longview Social Services and Shelter Longview Texas,"519 East Cotton Street Longview, Texas 75602",32.49220657,-94.7323455
1111,The Life Center for the Homeless Houston Texas,"4516 Old Yale St. Houston, Texas 77018",29.83183289,-95.4024505
1112,The Life Center for the Homeless Houston Texas,"4516 Old Yale St. Houston, Texas 77018",29.83178902,-95.4026107
1113,Turning Point Center Houston Texas,"1701 Jacquelyn Drive Houston, Texas 77055",29.80006218,-95.4813003
1114,Santa Maria Hostel Houston Texas,"2005 Jacquelyn Houston, Texas 77055",29.80712128,-95.480957
1115,Spirit Key Transitional Housing Houston Texas,"13617 Kaltenbrun Road Houston, Texas 77086",29.93225861,-95.4800033
1116,Northwest Assistance Ministries Houston Texas,"15555 Kuykendahl Rd. Houston, Texas 77090",30.00371552,-95.4613113
1117,Montgomery County Women's Center The Woodlands Texas,"1600 Lake Front Circle, Suite 100 The Woodlands, Texas 77387",30.171672,-95.4629521
1118,Women In Need  Inc. Greenville Texas,"P.O. Box 349 Greenville, Texas 75403",33.13377762,-96.1073837
1119,Montgomery County Women's Center Conroe Conroe Texas,"1401 Airport Rd Conroe, Texas 77301",30.32391357,-95.44121552
1120,Martin Luther King Center Conroe Texas,"603 South 6th Street Conroe, Texas 77301",30.30741692,-95.4452667
1121,Salvation Army Wayne Bergstrom Center of Hope Conroe Texas,"301 Avenue E Conroe, Texas 77301",30.3090385,-95.4552887
1122,Family Promise of Montgomery County Conroe Texas,"1207 Thompson Ave Conroe, Texas 77301",30.3199273,-95.458429
1123,Crisis Assistance Center Conroe Texas,"1022 Mccall Ave Conroe, Texas 77301",30.31437,-95.46702
1124,The Fairway Home - Montgomery County Youth Services Conroe Texas,"4495 N. Frazier Conroe, Texas 77303",30.37368774,-95.47930145
1125,BridgeWay Youth Shelter - Montgomery County Youth Services Conroe Texas,"4501 N. Frazier Conroe, Texas 77303",30.37392426,-95.4793624
1126,GODTEL Ministries Livingston Texas,"1607 South Washington Avenue Livingston, Texas 77351",30.69635201,-94.9304275
1127,Community Mission of Colorado City Colorado City Texas,"301 E 3rd St Colorado City, Texas 79512",32.38946915,-100.863647
1128,Boysville TX - Texas Home For Boys and Girls Converse Texas,"8555 E. Loop 1604 North Converse Texas 78109 Converse, Texas 78109",29.4590008,-98.2901428
1129,Seton Home San Antonio Texas,"1115 Mission Rd. San Antonio, Texas 78210",29.38816833,-98.4907302
1130,The Refuge Corporation Copperas Cove Texas,"811-A Martin Luther King Jr. Copperas Cove, Texas 76522",31.16290092,-97.9600982
1131,The Salvation Army Center of Hope Galveston Texas,"601 51st St Galveston, Texas 77550",29.2947024,-94.82579
1132,Christus Our Daily Bread Shelter and Services Galveston Texas,"2420 Winnie Galveston, Texas 77550",29.30241966,-94.794754
1133,Alcohol Drug Abuse Women's Center Galveston Texas,"201 S. First Street Galveston, Texas 77550",29.31362343,-94.7693023
1134,Galveston Island Family Crisis Center Galveston Texas,"2127 Avenue M Galveston, Texas 77550",29.29728889,-94.7895431
1135,Grayson County Homeless Shelter Denison Texas,"331 W. Morton Denison, Texas 75020",33.75973511,-96.5387573
1136,Salvation Army of Grayson County Texas Sherman Texas,"5700 Texoma Pkwy Sherman, Texas 75090",33.69503403,-96.5788116
1137,North Texas Youth Connection Sherman Texas,"1602 E Lamar St Sherman, Texas 75091",33.6393321,-96.590817
1138,Godtel Ministries Lufkin Texas,"323 Moody Street Lufkin, Texas 75901",31.33608055,-94.7236022
1139,SafePlace Inc. Dumas Texas,"306 W 7th St Dumas, Texas 79029",35.85895067,-101.9764125
1140,YWCA El Paso For Women - Sara McKnight Transitional Living Center El Paso Texas,"3700 Altura Ave El Paso, Texas 79930",31.79627367,-106.4491203
1141,El Paso Housing Authority HACEP Shelter Program El Paso Texas,"5300 Paisano El Paso, Texas 79905",31.76717758,-106.426887
1142,Salvation Army of El Paso Emergency Shelter El Paso Texas,"4300 E. Paisano Dr El Paso, Texas 79905",31.766535,-106.440424
1143,Rescue Mission of El Paso El Paso Texas,"221 N. Lee Street El Paso, Texas 79901",31.7653828,-106.47139
1144,Opportunity House Women's Resource Center El Paso Texas,"1220 Myrtle Avenue El Paso, Texas 79901",31.76426,-106.47637
1145,Opportunity House El Paso Men's Resource Center El Paso Texas,"1208 Myrtle Avenue El Paso, Texas 79901",31.7641365,-106.4767423
1146,Annunciation House El Paso Texas,"1003 E. San Antonio El Paso, Texas 79901",31.76020432,-106.479576
1147,Dame La Mano Crisis Center El Paso Texas,"1014 S Virginia St El Paso, Texas 79901",31.75126,-106.47782
1148,La Posada Home  Inc El Paso Texas,"1020 N. Campbell Street El Paso, Texas 79902",31.76659584,-106.489776
1149,El Paso Villa Maria - For Women El Paso Texas,"920 S. Oregon St. El Paso, Texas 79901",31.75040436,-106.485244
1150,Villa Maria El Paso Texas,"920 S Oregon St El Paso, Texas 79901",31.750404,-106.485247
1151,Reynolds Home For Women and Children El Paso Texas,"8023 San Jose Road El Paso, Texas 79915",31.72673416,-106.351692
