Name,Address,State,Zipcode,Latitude,Longitude,Code
The Salvation Army Family Service Center Indianapolis Indiana,540 Alabama St Indianapolis,Indiana,46204,39.7745162,-86.1528711,IN
Salvation Army Women's Shelter Indianapolis Indiana,540 N. Alabama Street Indianapolis,Indiana,46204,39.77453995,-86.1528701,IN
Dayspring Center Family Emergency Shelter Indianapolis Indiana,1537 N. Central Ave. Indianapolis,Indiana,46202,39.78741455,-86.1494293,IN
Good News Mission Indianapolis Indiana,2716 E. Washington Street Indianapolis,Indiana,46142,39.66461945,-86.1251068,IN
Wellspring Center Martinsville Indiana,301 West Harrison Street  Martinsville,Indiana,46151,39.42963028,-86.4323272,IN
 Becky's Place For Women and Children Bedford ,1108 5th Street Bedford,Indiana,47421,38.874028,-86.486158,IN
Shalom Community Center Bloomington Indiana,620 S Walnut St Bloomington,Indiana,47401,39.1586259,-86.533903,IN
Lafayette Transitional Housing Center Lafayette Indiana,615 North 18th Street Lafayette,Indiana,47904,40.42319489,-86.8772659,IN
"North Central Indiana Rural Crisis Center, Inc. Rensselaer Indiana",P.O. Box 212 Rensselaer,Indiana,47978,40.95542526,-87.1321411,IN
Emmaus Mission Center Logansport Indiana,805 Spencer Street Logansport,Indiana,46947,40.75252151,-86.3589248,IN
WOW - Women of Worth Transition Home Indianapolis Indiana,976 West 29th Street Indianapolis,Indiana,46208,39.80847168,-86.1779403,IN
Alternatives Incorporated Anderson Indiana,P.O. Box 1302 Anderson,Indiana,46015,40.10216522,-85.678688,IN
United Caring Shelter Evansville Indiana,324 NW 6th Street Evansville,Indiana,47708,37.97539902,-87.5713501,IN
Adams Wells Crisis Center Inc Decatur Indiana,P. O. Box #253 Decatur,Indiana,46733,40.81773376465,-84.92723083496101,IN
Wheeler Mission Ministries Center for Women And Children Bloomington Indiana,400 S. Opportunity Ln Bloomington,Indiana,47404,39.1634439,-86.56729,IN
Middle Way House Bloomington Indiana,PO Box 95 Bloomington,Indiana,47402,39.16519928,-86.5291976,IN
Hossier Hills Domestic Violence Center - Hoosier Hills PACT Salem Indiana,35 Public Square Salem,Indiana,47167,38.605859,-86.101305,IN
Christian Love Help Center Women's Shelter New Castle Indiana,418 South 18th Street New Castle,Indiana,47362,39.92741,-85.36265,IN
Third Phase Noblesville Indiana,15755 Allisonville Road Noblesville,Indiana,46060,40.01831818,-86.0106811,IN
YWCA - Genesis Shelter Richmond Indiana,15 S 11th St Richmond,Indiana,47374,39.828527,-84.887288,IN
Hope House Halfway House Richmond Indiana,275 Grove Rd Richmond,Indiana,47374,39.84092712,-84.925621,IN
Wayside Inn Shelter North Vernon Indiana,304 Hoosier Street  North Vernon,Indiana,47265,39.008117,-85.6259248,IN
Anchor House Family Emergency Shelter Seymour Indiana,250 S. Vine Street Seymour,Indiana,47274,38.95662308,-85.8837966,IN
Community Diner of Seymour Seymoure Indiana,201 E 3rd St Seymoure,Indiana,47274,38.960965,-85.88761,IN
Grant County Rescue Mission Marion Indiana,423 S. Gallatin Street Marion,Indiana,46952,40.55758286,-85.6620407,IN
Light House Mission Terre Haute Indiana,1450 Wabash Avenue Terre Haute,Indiana,47807,39.46852112,-87.3936233,IN
Bethany House Homeless Shelter Terre Haute Indiana,1402 Locust St Terre Haute,Indiana,47808,39.50603485,-87.3943862,IN
Turning Point Domestic Violence Services Columbus Indiana,P.O. Box 103 Columbus,Indiana,47402,39.1977005,-85.8956604,IN
Monroe United Methodist Church Bread of Life Food Pantry Monroe Indiana,201 S Van Buren St Monroe,Indiana,46733,40.742849,-84.936287,IN
A Better Way Muncie Indiana,P.O. Box 734 Muncie,Indiana,47308,40.19340134,-85.3865966,IN
Christian Ministries of Deleware County Family Shelters Muncie Indiana,401 E. Main Street Muncie,Indiana,47308,40.1933767,-85.386359,IN
Amethyst House Bloomington Indiana,215 N Rogers St Bloomington,Indiana,47403,39.168208,-86.538929,IN
Gateway Ministries Grace Haven Paoli Indiana,308 S Oak st Paoli,Indiana,47454,38.5508499,-86.4739027,IN
YWCA of Muncie Muncie Indiana,310 E. Charles St. Muncie,Indiana,47305,40.1913358,-85.3840325,IN
C.O.D.A. Family Crisis Center Terre Haute Indiana,4470 South Houseman Street Terre Haute,Indiana,47808,39.412463,-87.382331,IN
Turning Point Homeless Shelter Angola Indiana,600  Williams Street Angola,Indiana,46703,41.6420784,-84.9945297,IN
Hancock Hope House Homeless Shelter Greenfield Indiana,35 E. Pierson Street Greenfield,Indiana,46140,39.78120422,-85.7682952,IN
Beyond Homeless Inc Greencastle Indiana,309 East Franklin Street Greencastle,Indiana,46135,39.644765,-86.860716,IN
The Center for Women and Families New Albany Indiana,4919 Charlestown Rd New Albany,Indiana,47150,38.28551865,-85.8246307,IN
Brother's Keeper Homeless Shelter Gary Indiana,2120 Broadway Gary,Indiana,46407,41.57979,-87.3371,IN
The Rainbow- Ark Shelter - Gary Commission for Women Gary Indiana,839 Broadway 3rd Floor Gary,Indiana,46402,41.6029892,-87.3371505,IN
Stepping Stone Shelter for Women Michigan City Indiana,414 Kennedy Ct Michigan City,Indiana,46360,41.6985817,-86.8822479,IN
Family Crisis Shelter Crawfordsville Indiana,P.O. Box 254 Crawfordsville,Indiana,47933,40.02999878,-86.9078292,IN
Interfaith Community PADS - Winter Seasonal Shelter Michigan City Indiana,516 Decatur St Michigan City,Indiana,46360,41.7041164,-86.8889173,IN
Sand Castle Shelter for Homeless Families Michigan City Indiana,1005 West 8th St Michigan City,Indiana,46360,41.71109772,-86.9108047,IN
The Caring Place Domestic Violence Shelter Valparaiso Indiana,Address Witheld Valparaiso,Indiana,46383,41.47305679,-87.0611114,IN
Dayspring Women's Center Valparaiso Indiana,1005 North Campbell Street Valparaiso,Indiana,46385,41.47761,-87.06631,IN
Spring Valley Homeless Shelter Valparaiso Indiana,2001 Calumet Ave. Valparaiso,Indiana,46383,41.4861145,-87.0504989,IN
Family Support Services of West Central Indiana  Greencastle Indiana,16 South Jackson Street Greencastle,Indiana,46135,39.643692,-86.865687,IN
The Beaman Home Warsaw Indiana,603 Parker St Warsaw,Indiana,46581,41.24208832,-85.853981,IN
Warsaw Homeless Shelter Warsaw Indiana,1520 E. Winona Ave. Warsaw,Indiana,46580,41.23492813,-85.8358535,IN
Muncie Mission Muncie Indiana,1725 S Liberty St Muncie,Indiana,47302,40.18813705,-85.3899688,IN
Heart House Inc. Aurora Indiana,6815 US 50 Aurora,Indiana,47001,39.05700302,-84.9013366,IN
New Creation Men's Center Valparaiso Indiana,2102 Calumet Avenue Valparaiso,Indiana,46383,41.487473,-87.048761,IN
Gabriel's Horn Homeless Shelter Portage Indiana,792 McCool Rd Portage,Indiana,46368,41.549191,-87.144179,IN
Gabriel's Horn Homeless Shelter Valparaiso Indiana,792 McCool Rd.  Valparaiso,Indiana,46385,41.54883957,-87.1434478,IN
Another Chance Christ Ministries Vincennes Indiana,9 N 5th Street Vincennes,Indiana,47591,38.67758942,-87.5299606,IN
Housing Opportunities Housing For Homeless Valparaiso Indiana,2001 Calumet Avenue Valparaiso,Indiana,46383,41.4865685,-87.05058,IN
Alley Kitchen - Free Meals Seymour Indiana,505 Community Drive Seymour,Indiana,47274,38.960415,-85.905461,IN
New Hope Homeless Shelter Newton Kansas,900 West Broadway Building 7 Newton,Kansas,67114,38.050067,-97.360763,KS
Topeka Rescue Mission Ministries - Hope Center Topeka Kansas,600 N. Kansas Ave. Topeka,Kansas,66608,39.06466,-95.66725,KS
Topeka Rescue Mission - Main Shelter Topeka Kansas,600 N. Kansas Topeka,Kansas,66608,39.06457901,-95.667572,KS
Hannah's Promise Pregnancy Life Center Parsons Kansas,1706 S. 21st Street Parsons,Kansas,67357,37.3242203,-95.2674149,KS
Safe Haven Outreach Mission Inc Parsons Kansas,1112 South 24th St.  Parsons,Kansas,67357,37.3307014,-95.272292,KS
Shalom House Kansas City Kansas,2100 N. 13th St Kansas City,Kansas,66104,39.13060379,-94.6433868,KS
Wesley House Pittsburg Kansas,411 E. 12th Pittsburg,Kansas,66762,37.418654,-94.699413,KS
Emporia Rescue Mission Emporia Kansas,1119 Merchant Emporia,Kansas,66801,38.41181946,-96.1817703,KS
"Corner House, Inc.  VA Women's Facility Emporia Kansas",418 Market Street Emporia,Kansas,66801,38.40325928,-96.1772384,KS
Stepping Stone Shelter Liberal Kansas,1015 N Washington Liberal,Kansas,67901,37.04916763,-100.921012,KS
Home Sweet Home Homeless Ministry Independence Kansas,212 1/2 West Laurel Independence,Kansas,67301,37.22550964,-95.7081832,KS
Lawrence Community Shelter Lawrence Kansas,3655 N 1360 Rd Lawrence,Kansas,66046,38.93841553,-95.1926269,KS
Della Gill - Joyce H. Williams Center Kansas City Kansas,1418 Garfield Ave Kansas City,Kansas,66102,39.126117,-94.645083,KS
Emmaus House Garden City Kansas,802 N 5th St Garden City,Kansas,67846,37.97117233,-100.86811,KS
Salvation Army - Johnson County Family Lodge Olathe Kansas,420 E. Santa Fe Olathe,Kansas,66061,38.88411713,-94.8150558,KS
Salina Rescue Mission Salina Kansas,1716 Summers Road Salina,Kansas,67402,38.78583527,-97.6336822,KS
Union Rescue Mission Wichita Kansas,2800 N. Hillside St. Wichita,Kansas,67219,37.68662262,-97.3314895,KS
"United Methodist Open Door, Inc - Homeless Resource Center Wichita Kansas",402 E. 2nd Street Wichita,Kansas,67202,37.68997574,-97.3340225,KS
Inter-Faith Inn Homeless Shelter Wichita Kansas,320 E Central Wichita,Kansas,67202,37.6935997,-97.3348083,KS
Mt. Carmel Community Outreach Ministries Kansas City Kansas,1311 Minnesota Ave. Kansas City,Kansas,66102,39.11536407,-94.6434173,KS
NOEL Lodge Hutchinson Kansas,400 West 2nd Hutchinson,Kansas,67501,38.05530167,-97.9397964,KS
Inter-Faith Ti'Wiconi Safe Haven Wichita Kansas,841 N. Broadway Wichita,Kansas,67214,37.69852,-97.33596,KS
Ashby House Family Shelter Salina Kansas,150 S. 8th Street Salina,Kansas,67401,38.8386376,-97.611829,KS
Open Door Shelter Junction City Kansas,136 W 3rd St Junction City,Kansas,66441,39.0253577,-96.8309526,KS
Safe Haven Hope House for Homeless Veterans Leavenworth Kansas,523 SW Limit Street Leavenworth,Kansas,66048,39.2886788,-94.9102306,KS
Butler Homeless Initiative Cold Weather Shelter El Dorado Kansas,202 N Taylor El Dorado,Kansas,67042,37.81893,-96.855279,KS
Project 10 20 Olathe Kansas,725 W. Park St. Olathe,Kansas,66061,38.8816613,-94.8356607,KS
Room In The Inn Nelson County Bardstown Kentucky,310 N. 2nd Street Bardstown,Kentucky,40004,37.8121482,-85.464234,KY
The Center for Women and Families Shelbyville Office Shelbyville Kentucky,500 Main St Shelbyville,Kentucky,40065,38.210495,-85.216025,KY
"Family Promise of Northern Kentucky, Inc. Newport Kentucky",336 West  Newport,Kentucky,41071,39.085778,-84.498076,KY
Wayside Christian Mission Shelter Louisville Kentucky,432 E. Jefferson Street Louisville,Kentucky,40202,38.25249863,-85.7456359,KY
Good Samaritan House Homeless Shelter London Kentucky,220 East 4th ST London,Kentucky,40741,37.12930679,-84.0814132,KY
Re-Center Ministries Louisville Campus Louisville Kentucky,733 E Jefferson St Louisville,Kentucky,40202,38.2521932,-85.738851,KY
Harbor House Christian Center Henderson Kentucky,804 Clay Street Henderson,Kentucky,42420,37.83057404,-87.5882568,KY
Operation Care Shelbyville ,708 Main St Shelbyville,Kentucky,40065,38.210912,-85.219314,KY
Chrysalis House Lexington Kentucky,120 Chrysalis Ct Lexington,Kentucky,40504,38.0438213,-84.499197,KY
Halfway Back Men's Addiction Recovery Program - Louisville Louisville Kentucky,1436 South Shelby Street Louisville,Kentucky,40217,38.22700933,-85.741827,KY
The Daniel Pitino Shelter Family Shelter Owensboro Kentucky,501 Walnut Street Owensboro,Kentucky,42301,37.77102661,-87.1176986,KY
The Beacon of Hope Emergency Shelter Winchester Kentucky,850 Bypass Road Winchester,Kentucky,40391,38.0022445,-84.2122453,KY
New Life Day Center Lexington Kentucky,224 North Martin Luther King Blvd. Lexington,Kentucky,40507,38.04754257,-84.4910583,KY
Hope Center for Men Lexington Kentucky,360 W. Loudon Avenue Lexington,Kentucky,40508,38.06210833,-84.49411667,KY
M.A.S.H. Services of the Bluegrass Lexington  Kentucky,536 West Third Street Lexington ,Kentucky,40508,38.05622101,-84.5000228,KY
Salvation Army Shelter Lexington Lexington Kentucky,736 W. Main St.  Lexington,Kentucky,40508,38.05283,-84.505261,KY
Lexington Rescue Mission Lexington Kentucky,444 Glen Arvin Avenue Lexington,Kentucky,40588,38.0649409,-84.504005,KY
Volunteers of America Transitional Housing Program Lexington Kentucky,1400 N. Forbes Road Lexington,Kentucky,40511,38.064721,-84.519847,KY
Elizabeth's Village Georgetown Kentucky,110 E. Main Street Georgetown,Kentucky,40324,38.2099157,-84.5595103,KY
"Simon House, Inc - For Pregnant Women Frankfort Kentucky",208 W Campbell St Frankfort,Kentucky,40601,38.19102859,-84.8766479,KY
Access - Shelter for Men and Soup Kitchen Frankfort Kentucky,311 West Second St. Frankfort,Kentucky,40601,38.19501877,-84.8782959,KY
Franklin County Women and Family Shelter Frankfort Kentucky,303 East Third Street Frankfort,Kentucky,40601,38.193106,-84.871049,KY
Open Door of Hope Shelbyville Kentucky,211 8th street Shelbyville,Kentucky,40065,38.21364975,-85.2200851,KY
Paducah Cooperative Ministry Paducah Kentucky,402 Legion Drive Paducah,Kentucky,42003,37.05901718,-88.5880279,KY
New Liberty Homeless Shelter Richmond Kentucky,123 Pine Street Richmond,Kentucky,40475,37.7436142,-84.2793426,KY
Emergency Shelter at The Salvation Army Richmond KY Richmond Kentucky,1675 E Main St Richmond,Kentucky,40475,37.74385452,-84.2581787,KY
Daniel Boone Community Action Agency (Ashlee’s House Homeless Shelter) Mt. Vernon Kentucky,105 East Main Street Mt. Vernon,Kentucky,67211,37.3533855,-84.339452,KY
Salvation Army Emergency Shelter Bowling Green Bowling Green Kentucky,400 W. Main Ave Bowling Green,Kentucky,42102,37.00041962,-86.4482498,KY
Catholic Action Center Lexington Kentucky,1055 Industry Rd Lexington,Kentucky,40505,38.04491,-84.46112,KY
Veterans Transitional Housing Center  Pikeville  Kentucky,152 Douglas Parkway Pikeville ,Kentucky,41501,37.37960434,-82.5348281,KY
WestCare Emergency Shelter Pikeville Kentucky,173 Redale Road Pikeville,Kentucky,41501,37.4871254,-82.527275,KY
Bowling Park Homeless Shelter Edmonton Kentucky,1608 West Stockton Street Edmonton,Kentucky,42129,36.98869705,-85.6450729,KY
Clark County Homeless Coalition Winchester Kentucky, 19 Wainscott Ave Winchester,Kentucky,40391,37.99452,-84.18296,KY
Boulware Mission Owensboro Kentucky,609 Wing Avenue Owensboro,Kentucky,42303,37.77292252,-87.0943679,KY
Hope House Hazard Kentucky,1001 N Main St Hazard,Kentucky,41701,37.253949,-83.19454283,KY
Bethany House Spouse Abuse Center Somerset Kentucky,P.O. Box 864 Somerset,Kentucky,42501,37.0661671,-84.6148589,KY
St. Benedict's Shelter Men's Shelter Owensboro Kentucky,1001 W. 7th Street Owensboro,Kentucky,42301,37.7690239,-87.1212005,KY
Owensboro Regional Recovery Owensboro Kentucky,4301 Veach Rd Owensboro,Kentucky,42303,37.72607803,-87.1052322,KY
"Rhonda's Another Chance, Inc. - Transitional Housing Louisville Kentucky",710 S. 31st Street Louisville,Kentucky,40211,38.249229,-85.803946,KY
The Center for Women and Families Louisville Kentucky,927 S 2nd St Louisville,Kentucky,40203,38.240127,-85.755598,KY
The Center For Women and Families MD Campus Louisville Kentucky,927 South 2nd Street Louisville,Kentucky,40201,38.2397728,-85.7560348,KY
The Lighthouse Ministries - Rachel House Lexington Kentucky,190 Spruce St  Lexington,Kentucky,40507,38.04456329,-84.491333,KY
Women In Circle Louisville Kentucky,1624 South Preston Street Louisville,Kentucky,40217,38.22264,-85.75031,KY
Interlink Counseling Services INC. Louisville Kentucky,8311 Preston HWY Louisville,Kentucky,40219,38.13306808,-85.6836853,KY
Room in the Inn - Bullitt County Mount Washington Kentucky,P O Box 508 Mount Washington,Kentucky,40047,38.0500627,-85.5457877,KY
The Lighthouse - A Healing Place Mayfield Kentucky,P.O. Box 5375 Mayfield,Kentucky,42066,36.74172211,-88.6367187,KY
"Barren River Area Safe Spa ce (BRASS), Inc. Bowling Green Kentucky",P.O. Box 1941 Bowling Green,Kentucky,42102,36.7502208,-86.5785352,KY
Homeward Bound Shelter Covington Kentucky,13-15 East 20th St Covington,Kentucky,41014,39.0669136,-84.5052871,KY
Emergency Shelter of Northern Kentucky COVINGTON Kentucky,634 Scott St. COVINGTON,Kentucky,41011,39.083963,-84.5083577,KY
The Everlasting Arm Homeless Shelter Corbin Kentucky,431 Standard Ave Corbin,Kentucky,40701,36.94333,-84.07192,KY
"KCEOC, Community Action Partnership Shelter Gray Kentucky",US 25E Cumberland Parkway Gray,Kentucky,40734,36.946265499259994,-84.002240109837,KY
Safe Haven Shelter - Battered Women and Children's Center Pineville Kentucky,117 Pine Street Pineville,Kentucky,40977,36.7623431,-83.6942834,KY
Williamsburg Emergency Christian Ministries Shelter Williamsburg Kentucky,630 S Hwy 25 S Williamsburg,Kentucky,40769,36.73519,-84.15361667,KY
Welcome House Shelter Covington Kentucky,205 West Pike St. Covington,Kentucky,41011,39.08212,-84.51329,KY
Fairhaven Rescue Mission Covington Kentucky,260 West Pike Street Covington,Kentucky,41012,39.08102036,-84.5147476,KY
Mountain Haven Emergency Shelter Morehead Kentucky,1034 East Main Street Level 2 Morehead,Kentucky,40351,38.191586,-83.419124,KY
Gateway Homeless Coalition Morehead Kentucky,695 Flemingsburg Rd. Morehead,Kentucky,40351,38.18074417,-83.4467163,KY
East Kentucky House of Hope Martin Kentucky,644 Kentucky Highway 122 Martin,Kentucky,41649,37.5558,-82.75498,KY
Haven House Jackson Kentucky,3770 Highway 15 South Jackson,Kentucky,41339,37.5085758,-83.341564,KY
The Healing Place Louisville Kentucky,1020 W Market St Louisville,Kentucky,40202,38.2567121,-85.767683,KY
Welcome House Homeless Shelter  Crowley Louisiana,24292 Crowley Eunice Hwy Crowley,Louisiana,70526,30.31690407,-92.3966827,LA
Grace House For Women New Orleans Louisiana,1160 Camp Street New Orleans,Louisiana,4202,29.9400444,-90.0719299,LA
Odyssey House Family Center New Orleans Louisiana,1125 North Tonti Street New Orleans,Louisiana,70119,29.97179031,-90.0766067,LA
New Orleans Mission New Orleans Louisiana,1130 Oretha Castle Haley Blvd New Orleans,Louisiana,70113,29.94298,-90.076093,LA
Ozanam Inn New Orleans Louisiana,843 Camp St New Orleans,Louisiana,70130,29.944969177249998,-90.07080078125,LA
Covenant House New Orleans Louisiana,611 North Rampart Street New Orleans,Louisiana,3505,29.95995331,-90.0692138,LA
Project Lazarus New Orleans Louisiana,2824 Dauphine St New Orleans,Louisiana,70117,29.9649954,-90.048649,LA
Timmons's Habitat - Domestic Violence Transitional Housing New Orleans Louisiana,P.O. Box 871371 New Orleans,Louisiana,70187,30.020000457759995,-89.98000335693399,LA
New Orleans Women's And Children's Shelter New Orleans Louisiana,2020 S Liberty St New Orleans,Louisiana,70113,29.94066919,-90.084137,LA
Salvation Army Center of Hope New Orleans New Orleans Louisiana,3020 Legion St New Orleans,Louisiana,70056,29.892219543459998,-90.024101257324,LA
Serenity Help Center - For Women New Iberia Louisiana,404 W Admiral Doyle New Iberia,Louisiana,70560,29.998506546020003,-91.84009552002001,LA
SNAP Shelter New Iberia New Iberia Louisiana,PO Box 10207 New Iberia,Louisiana,70562,30.00513458,-91.8175964,LA
Iberia Homeless Shelter New Iberia Louisiana,307 Robertson Street New Iberia,Louisiana,70560,30.00470734,-91.8258209,LA
